id	name	rawTweet	postTweet	label	mentions	hashtags
56	sayyad99	"In a debate either you are for or against. Ask anyone that and they will tell you. Are you that foolish enough not to realize the difference between pro choice or in other words pro abortion or pro life or anti abortion. If i recalled my opposing team was pro choice. Why? Because they are against abortion. You seem to be lacking common sense. Really? As far as i am concerned whatever a person say portrays the idea of that person as in reading a book and trying to figure out the idea or goal of the writer. Again you don't care. That to me is pure selfishness and lack of knowledge. Your debate is filled with inconsistent information filled with opinions without any evidence. Please do me a favor and read up on the rules of debating because according to you, you are a person of science. You seem to be failing to recognize that any opinions should be built on facts. Please, you are a person of science one day you will stand against an opposing team face to face and then you will understand what i am talking about. When you say that i am retarded lets say that a woman who intentionally has unprotected sex aware of the consequences but now goes to the extent of killing the fetus, are you implying that there is no innocence or good in that fetus? Are you saying that there is nothing wrong with that? To me that is just selfishness. Well in order to debate a topic you need to know the origin of that case and then identify the weakness in that origin. If it was a speech called informative speech and lets say you were referring to reasons why abortion should be made illegal then the origin would have been completely different as my professor advised me last week. Well Actually you do not need to say who is worst or not because i have friends in pre law on here and have already taken a look at this debates and has already given me a response.  Why are you running from the truth? Point out to one statement which you made that had an authoritative reference? Exactly. When you think you know everything or do not want to know then your perception might be wrong. Believe me do not even make my team read this part that you said or else they would not be too happy. Believe me and my team comprises of at least 25 members who are excellent at debating. I would suggest you stop making remarks about my team instead of me because all 25 of them would challenge you in a debate on here.  You are a person of denial and lack of common sense filled with ignorance. You think about topics and not what the speaker is trying to convey. Maybe you are better off in science. When you debunk don't debunk with opinion because even an idiot knows that. Debunk with facts.  And one last thing i do not need to lie to you about what my abilities or capabilities are. Because i know what i have and is presently accomplishing so i would not even bother paying attention to such a foolish statement.  There is no law of debating that says you cannot use appeal to authority or emotions to win a debate especially if the person in question can have a huge impact on the debate you are trying to dispute. Check up on your book again my friend. And i do not lie? Maybe you love to judge which you said you do not but your statements tells me you are incapable of taking on a person in a debate and failing to using your common sense. You need people to explain everything to you. And furthermore, this is not a debate this is selfishness.
"	25 25 abilities abortion abortion abortion abortion about accomplishing advised against anti appeal are attention authoritative authority aware book book bother built called capabilities care case challenge check choice choice common common common completely comprises concerned consequences convey day debate debate debate debate debate debate debate debate debates debating debating debating debunk debunk debunk denial difference dispute emotions evidence exactly excellent explain extent face face facts facts failing failing favor fetus fetus figure filled filled filled foolish foolish friend friends furthermore goal good happy here huge idea idea identify idiot ignorance illegal impact implying incapable inconsistent information informative innocence intentionally judge killing knowledge lack lack lacking law law lets lets lie lie life love made made make making members opinion opinions opinions opposing opposing order origin origin origin part paying people perception person person person person person person person please point portrays pre presently pro pro pro pro professor pure question read read reading realize really reasons recalled recognize reference referring remarks response retarded rules running science science science selfishness selfishness selfishness sense sense sense sex speaker speech speech stand statement statement statements stop suggest taking talking team team team team team tells that that thing topic topics truth understand unprotected weakness week why win woman words worst writer wrong wrong you you you	1	[]	[]
42	ryuukyuzo	"In a debate either you are for or against. Ask anyone that and they will tell you.   Just asked my brother. Nope, one can be neither for nor against abortion. It's called CHOICE. It's not a matter of ""abortion is good/bad!"" abortion is just an act. ""Good"" and ""bad"" are labels imposed by you.   Are you that foolish enough not to realize the difference between pro choice or in other words pro abortion or pro life or anti abortion.   I'm 90% sure you're a troll now. Pro choice =/= pro abortion. Say it with my now; Pro choice =/= pro abortion. Pro choice is about individuals choosing to either get an abortion or not based on their own unique situation.    Again you don't care. That to me is pure selfishness and lack of knowledge.   Man, you're really judgmental, aren't you. ;)  I don't particularly care if you find me selfish and ignorant, you have yet to give a relevant reason as to why abortion should be illegal. Not once in all your barely comprehend able posts have you done this.   Your debate is filled with inconsistent information filled with opinions without any evidence.   Actually, this is YOUR debate, or did you mean argument? ;)  There is no inconsistent information in my argument because I haven't posted any ""information"", I've only been debunking you, so now you're a liar. And a bad one at that, do you think I don't comprehend my own posts or something? XD   Please do me a favor and read up on the rules of debating because according to you, you are a person of science.   I never even said anything remotely like that... -_-    You seem to be failing to recognize that any opinions should be built on facts.   No, opinions should be built on RELEVANT facts. For example; I say you have made the logical fallacy known as ""appeal to emotion"" this is a fact. You say ""Woma have died from abortions, therefore abortion should be wrong"" This is also a fact, it just isn't a relevant one. And if your argument is based on fallacies and irrelevant facts &gt;&gt;YOU ARE WRONG&lt;&lt;   Believe me do not even make my team read this part that you said or else they would not be too happy.   ... Do you think I care? Really? Let them read it. I'll debate them too if they carry your idiocy with them.   I would suggest you stop making remarks about my team instead of me because all 25 of them would challenge you in a debate on here.   And are they all ""pro-life"" too? If so, I've nothing to worry about. ;)   You are a person of denial and lack of common sense filled with ignorance.    You're projecting again ;)   You think about topics and not what the speaker is trying to convey.   Oh, I've thought about what you're trying to convey; I've just decided it's wrong relative to the topic is all, ;)   When you debunk don't debunk with opinion because even an idiot knows that. Debunk with facts.   Again, I'm not against facts. I'm against your stupidity. I'm against the conclusions you've derived from these facts. Stop trying to pass the blame onto the facts, they can't change, but you sure as hell can.   And one last thing i do not need to lie to you about what my abilities or capabilities are. Because i know what i have and is presently accomplishing so i would not even bother paying attention to such a foolish statement.   ... And yet you have. Is your dunce cap on too tight or something?   There is no law of debating that says you cannot use appeal to authority or emotions to win a debate especially if the person in question can have a huge impact on the debate you are trying to dispute.   Man, it takes a lot of repetition for you to learn, doesn't it? I never said you can't use these things, hell you may even win a debate with them if you're talking to someone even dumber than you (insert your own ""country full of idiots for you to talk to"" joke)... but when you're talking to someone intelligent enough to recognize a logical fallacy (e.g. Myself... and everyone else on this site) you're bound to get called out on it.  And, if you're entire argument is based on a fallacy, then you're wrong. Thus, you lose.   And i do not lie? Maybe you love to judge which you said you do not but your statements tells me you are incapable of taking on a person in a debate and failing to using your common sense. You need people to explain everything to you. And furthermore, this is not a debate this is selfishness.   Selfishness? THIS IS SSSSSSSSSayyad99's attempt at hurting my feelings? I have a hard time taking offense to insults written by someone with a third grade writing level. =/
"	25 90 abilities abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortions about accomplishing act actually again against all and anti appeal appeal are argument argument argument argument asked attempt attention authority bad bad bad barely based based based blame bother bound brother built built called called can cap capabilities care care care carry challenge change choice choice choice choice choice choosing common common comprehend comprehend conclusions convey convey country debate debate debate debate debate debate debate debate debate debate debating debating debunk debunk debunk debunking decided denial derived died difference dispute dumber dunce emotion emotions entire evidence example explain fact fact facts facts facts facts facts facts facts failing failing fallacies fallacy fallacy fallacy favor feelings filled filled filled find foolish foolish full furthermore give good good grade gt gt happy hard have hell hell here huge hurting idiocy idiot idiots ignorance ignorant illegal impact imposed incapable inconsistent inconsistent individuals information information information insert insults intelligent irrelevant it it it joke judge judgmental knowledge labels lack lack law learn level liar lie lie life life logical logical lose lot love lt lt made make making man man matter myself no nope now now offense oh one opinion opinions opinions opinions part pass paying people person person person person posted posts posts presently pro pro pro pro pro pro pro pro pro projecting pure question read read read realize really reason recognize recognize relative relevant relevant relevant remarks remotely repetition rules science selfish selfishness selfishness selfishness sense sense site situation so something something speaker sssssssssayyad99 statement statements stop stop stupidity suggest takes taking taking talk talking talking team team tells that that that them thing things this thought thus tight time to too topic topics troll unique win win woma words worry writing written wrong wrong wrong wrong xd you you you you you you you	2	[]	[]
56	sayyad99	"When you say that term neither you are portraying to me that either you are confused or you are not sure which side to take. How can you be neither when everything you said so far has supported pro abortion? If there were two teams and each of these teams were either pro life or pro abortion, which one would you choose? Obviously, there is no way that you can say neither, so which team will you choose? When people say pro choice they are referring to a woman's right to have an abortion. Do some research on the topic please. You words tells a lot about you and to be very honest with you that is why my response is coming so low graded to you because expect to get what you portray. Well i do not care what you say because like i said am the creator of this debate and you are the person challenging me so to me it means less. You seem to forget that you are debunking without facts so if i am liar good for me. Again i will not have you calling me names and if you do not stop then i will restrain you from posting any arguments in relation to my debates because name calling is childishness to me and the same goes for comparing. Really? I think your problem is you love to judge and if you continue doing that then again i will restrain you from debate and then we will see who is the debater and the respondent. Let us keep it to a professional level please. By doing this you are making both of us look like two children which we are not. My conclusion is drawn from facts which i have demonstrated in my arguments but you point to one part where you made reference to facts? Did you see my entire argument was based on fallacy? Because if you said so then i think you are jumping to an inconsistent conclusion. And again i do not care what you call me because like i said i have already proved myself to a panel of judges. You can say all you want but it wouldn't affect me but lets just keep it as a debate on a professional level.
"	abortion abortion abortion affect argument arguments arguments based call calling calling care care challenging childishness children choice choose choose coming comparing conclusion conclusion confused continue creator debate debate debate debater debates debunking demonstrated drawn entire expect facts facts facts fallacy forget good graded honest inconsistent judge judges jumping less lets level level liar life lot love low made making me means names neither not obviously panel part people person please please point portray portraying posting pro pro pro pro problem professional professional proved really reference referring relation research respondent response restrain restrain side stop supported take team teams teams tells term topic woman words	1	[]	[]
42	ryuukyuzo	"When you say that term neither you are portraying to me that either you are confused or you are not sure which side to take.   I am pro-choice. I've been pro-choice since the beginning of this debate and I've made that clear several times. If you haven't realized this by now then it is you who is confused, not I.   How can you be neither when everything you said so far has supported pro abortion?   Exactly what did I write that gave you the idea I'm ""pro-abortion""? Do you think I want to make abortions mandatory or something? I'm not pro abortion or anti abortion, there are cases where abortion is a good choice, and cases where it is a bad choice; but regardless of the case, it's not our choice. It's hers.   If there were two teams and each of these teams were either pro life or pro abortion, which one would you choose?   If there were two teams, one was pro-rape and the other was pro-arson, which one would you choose? -_-   Obviously, there is no way that you can say neither, so which team will you choose?   Neither.   Huh... I guess I could say neither, couldn't I. ;)  It's almost as though I have... a choice. o.O   When people say pro choice they are referring to a woman's right to have an abortion. Do some research on the topic please.   When did I say pro-choice was NOT referring to a woman's right to have an abortion? What are you even talking about?   You words tells a lot about you and to be very honest with you that is why my response is coming so low graded to you because expect to get what you portray.   You're lying again. You've been acting like an idiot since the beginning AND you've been acting like an idiot towards others. Or are they all ""low graded"" as well? But even if what you say is true, you'd still be an idiot because that is the only kind of person that would purposefully debate poorly to ""match"" his opponents wit.   Well i do not care what you say because like i said am the creator of this debate and you are the person challenging me so to me it means less.   What means less? You haven't connected this sentence to anything so I have no idea what you're talking about.   You seem to forget that you are debunking without facts so if i am liar good for me.   I'm not using facts... so it's good that you're a liar? You make less and less sense every post.   You seem to think facts are some holy grail and whomever has the most of them ""wins"" or something. Let me tell you, in matters of philosophy logic trumps facts. you can string together miles of facts, if the logic doesn't follow then you're wrong.   Again i will not have you calling me names and if you do not stop then i will restrain you from posting any arguments in relation to my debates because name calling is childishness to me and the same goes for comparing.   I repress nothing about myself. If I feel like calling you an idiot then I will and if you aren't mature enough to handle such criticism then perhaps your better off banning me.  It would only show your insecurities.   I think your problem is you love to judge and if you continue doing that then again i will restrain you from debate and then we will see who is the debater and the respondent.   Once again, you're projecting. If ""judging"" is a ban-able offense in your books then you should of banned yourself a hundred times over.   Let us keep it to a professional level please.   I agree, lets keep it professional. I'll stop calling you names and you stop:  Straw-man-ing  Lying  Red-herring....ing  Appealing to authority  Appealing to emotion  And going off topic  I think this sound more than fair.   My conclusion is drawn from facts which i have demonstrated in my arguments but you point to one part where you made reference to facts?   Yeas, I have you an example where I used a fact. What, you want me to re-type EVERYTHING I've written out thus far and highlight everything that qualifies as a fact???  Look, I've debunked you're conclusions. Now you either concede or go about un-debunking me. THAT'S how a debate works. It's not about who has the most facts, it's about who's position makes the most sense.   Did you see my entire argument was based on fallacy? Because if you said so then i think you are jumping to an inconsistent conclusion.   Inconsistent with what? Do you even know what the word inconsistent means? (rhetorical)  Everything you've said so far has been one of the things I asked you to stop doing earlier in this post. They are all fallacies, so yes, your entire argument is based on fallacy. You've even admitted that your arguments are based on appeals to emotion/authority, so I'm not sure exactly what you're complaining about here...   And again i do not care what you call me because like i said i have already proved myself to a panel of judges.   Really? Just 2 (two!) paragraphs ago you threatened to ban me based on what I call you. You, once again, are lying.   You can say all you want but it wouldn't affect me but lets just keep it as a debate on a professional level.   You know my proposal. The balls in your court.
"	able abortion abortion abortion abortion abortion abortion abortion abortion abortions about about acting acting admitted affect again again again ago agree anti appealing appealing appeals argument argument arguments arguments arguments arson asked authority authority bad balls ban ban banned banning based based based based beginning beginning books call call calling calling calling calling care care case cases cases challenging childishness choice choice choice choice choice choice choice choice choose choose choose clear coming comparing complaining concede conclusion conclusion conclusions confused confused connected continue court creator criticism debate debate debate debate debate debate debater debates debunked debunking debunking demonstrated drawn earlier emotion emotion entire entire expect fact fact facts facts facts facts facts facts facts facts fair fallacies fallacy fallacy feel follow forget gave good good good graded graded grail guess handle have here herring hers highlight holy honest huh hundred idea idea idiot idiot idiot idiot inconsistent inconsistent inconsistent ing ing insecurities judge judges judging jumping kind less less lets lets level level liar liar life logic logic look lot love low low lying lying lying made made make make makes man mandatory match matters mature me me me means means means miles myself names names neither neither neither obviously offense opponents others over panel paragraphs part people person person philosophy please please point poorly portray portraying position post post posting pro pro pro pro pro pro pro pro pro pro pro problem professional professional professional projecting proposal proved purposefully qualifies rape re realized really red reference referring referring relation repress research respondent response restrain restrain rhetorical sense sense sentence show side something something sound stop stop stop stop straw string supported take talking talking team teams teams teams tells term things threatened times times topic topic true trumps two type un well what what whomever wins wit woman woman word words works write written wrong yeas yes you you you	2	[]	[]
56	sayyad99	"I will ban you because you are over stepping your limits not because i care because you don't go around judging people and calling them names like you do. If you keep out of that then perhaps our debate will be good. I create the rules when i create my debates and if you question whether it is my debate or not then you are pushing me to show you whose court the ball is in.  In an argument the term pro choice refers to the killing of the fetus. Change it all you want but you will never be able to change the true meaning of the word. Pro Choice is another way of saying pro abortion. The question here is to kill or not to kill the fetus so i do not know what is the goal of your question? I want an answer not a meaningless question. Rape and Arson is in no way to compare to this topic because they do not even involve the taking of a human life and also both are morally wrong as in abortion where one side is considered morally wrong.  Are you in your right state of mind, then do me a favor and stop debating about abortion if you are not referring to it. Pro choice refers to the term supporting abortion.  I am not going to go further debating you. You are an immature idiot filled with nonsense. There is no point in even debating you. Maybe you should go back to junior high school and grow up. You have proved to me what stupidity is like so goodbye! And by the way it is not the length of the argument but the quality of the argument.
"	abortion abortion abortion abortion answer argument argument argument arson back ball ban calling care change change choice choice choice compare considered court create create debate debate debates debating debating debating do favor fetus fetus filled goal good goodbye grow high human idiot immature in involve it judging junior kill kill killing length life limits meaning meaningless mind morally morally names nonsense people point pro pro pro pro proved pushing quality question question question question rape referring refers refers rules school show side state stepping stop stupidity supporting taking term term topic true up word wrong wrong you you	1	[]	[]
56	sayyad99	"My third grade writing skills are meant for people who can't understand fourth grade writing and reading skills.
"	fourth grade grade meant people reading skills skills understand writing writing	1	[]	[]
42	ryuukyuzo	"Look at how I write, then look at how you write.   Feel free to step it up a notch ;)
"	feel free notch step write write	2	[]	[]
56	sayyad99	"I already did that is why i could. You made improvements in your last few arguments but other than that take a look at the rebuttals where you kept saying do not care. Do you know how childish that sounded?
"	arguments care childish could improvements made rebuttals sounded	1	[]	[]
56	sayyad99	"Look at what you said that started this and tell me if this was appropriate to begin an argument.  Just...grow up.  Perhaps you are against abortion and it isn't a good thing for you, but it's just childish to demand that everyone conforms to your silly preferences.
"	abortion argument begin childish conforms demand good grow just preferences silly started thing up you	1	[]	[]
56	sayyad99	"Like i said i would i banned you. Learn to act professional next time and then we will get along. Don't act like a child. I have no time for your worthless arguments. You are no way as compared to a challenge for me and you yourself told me i can be a great debater so you yourself proved your statements to be a liar.
"	act act along arguments banned challenge child compared debater great learn liar professional proved statements time time told worthless you	1	[]	[]
56	sayyad99	"Oh and one more thing since you are on a debating website then maybe you should read up on the rules of debating especially about the part that said if you don't have facts to support your claims then what it the purpose of that debate. And as i said to my opposing team in the last face to face debate which lasted for 5 hours in two weeks and was based on abortion, ""DON'T TELL ME WHAT YOU THINK BECAUSE WHAT YOU THINK MIGHT BE DIFFERENT FROM WHAT THE FACTS PORTRAY.""
"	abortion based claims debate debate debating debating don face face facts facts hours lasted opposing part portray purpose read rules support team thing website weeks	1	[]	[]
42	ryuukyuzo	"Look up the terms;  -debunking  -non-sequiter  -appeal to emotion  -appeal to authority  You'll understand your fallacies in time... I hope. =/
"	appeal appeal authority debunking emotion fallacies hope non sequiter terms time understand	2	[]	[]
56	sayyad99	"Use your head for once and try to figure out the whole purpose of my argument.Who says you can't you use appeal to emtion or authority in debating? I would like to say who said that? And who says you also can't use different topics if they are similar in the point you are trying to make?
"	appeal argument authority debating emtion figure head make point purpose similar that topics who	1	[]	[]
21	JustIgnoreMe	"fairly stupid argument.  what is the opposite of choice? dictatorship?  If you do not want the mother and the doctor to go to jail, then you are pro-choice, even if you would prefer the mother chose having the baby.
"	argument baby choice choice chose dictatorship doctor fairly jail mother mother opposite prefer pro stupid	2	[]	[]
42	ryuukyuzo	"Use your head for once and try to figure out the whole purpose of my argument.Who says you can't you use appeal to emtion or authority in debating?   Perhaps YOU need to use your head. Go re-read my comment and tell me exactly where I said you cannot use appeal to emotion/authority.  You can't, because I didn't. You're free to use them at your discretion. It's widely known that these are logical FALLACIES and can prove nothing but the ignorance of the person using them, but feel free to express this side of yourself through them anyway... =/  ""And who says you also can't use different topics if they are similar in the point you are trying to make?""  Again, nobody has said this....  You do understand the difference between things that are similar and things that are related, don't you? ;)
"	again and anyway appeal appeal argument authority authority can comment debating didn difference discretion emotion emtion express fallacies feel figure free free head head ignorance logical make person point prove purpose re read related side similar similar them things things this topics understand who widely you	2	[]	[]
56	sayyad99	"Maybe you should check the statistics to show how many women are having repeat abortions. Do you think that the unborn should pay for the mistakes of it's mother? Most women according to statistics are having repeat abortions. I was born out of child pregnancy. My mother regardless of being challenged with poverty and unpreparedness brought me up. Today i am a student in pre law with a G.P.A of 4.0 and straight A student. Do you think that bringing me up made her a responsible woman or abortion?  Furthermore, for every mistake there is a punishment. Didn't parents punished you for a mistake, don't the laws punish you for a mistake, don't your job punish you for a mistake?Why? Before consensual unprotected sex, every woman have a choice to protect themselves and is fully aware of the consequences of their actions. So why should they claim they are unprepared after learning they are pregnant?
"	abortion abortions abortions actions aware born bringing brought challenged check child choice claim consensual consequences fully furthermore job law laws learning made mistake mistake mistake mistake mistakes mother mother parents pay poverty pre pregnancy pregnant protect punish punish punished punishment repeat repeat responsible sex show statistics statistics straight student student today unborn unprepared unpreparedness unprotected up why woman woman women women	1	[]	[]
56	sayyad99	"I was waiting for someone to bring up this point.  While some women may still have abortions, the abortion rate will definitely decrease by; it is my guess about 90% or even more. How many people would commit murder if it was legal, do you think? Obviously making something illegal is always a deterrent for a large amount of people.  That people will do it anyway is no argument to legalize something heinous. By the same token, should we legalize rape now so that no rapist will have to do it in secret, or because he would do it otherwise anyway?  Why should we abort a child because of mental retardation etc? In the same way should we kill a person because they are mentally ill?  When you talk about horrible process; what is more horrible being half awake whilst doctors are ripping your fetus out of you are giving birth to a life? What if a woman dies from abortion? You are talking as if carrying a pregnancy is more traumatic than doing an abortion. We are against abortion because we are talking about a life and as one professional once said it seems that those who supports abortion are the ones that are already born.  If a person is raped then give the baby up for adoption. There are other choices available. Don't make it seem as if abortion is the only way out.
"	90 abort abortion abortion abortion abortion abortion abortion abortions adoption amount anyway argument available awake baby birth born bring by carrying child choices commit decrease deterrent dies doctors etc fetus give giving guess half heinous horrible horrible ill illegal kill large legal legalize legalize life life make making mental mentally more murder out people people people person person point pregnancy process professional rape raped rapist rate retardation ripping secret supports talk talking talking think token traumatic waiting whilst woman women	1	[]	[]
56	sayyad99	"Really? So how come when a person commits suicide the state has every right to stop that person from doing it? Why don't you answer that then?  Why do you keep saying her body. The fetus is inside her body but not her body. The fetus has a completely different DNA and blood type than the mother and if the blood type of the fetus comes in contact with the blood type of the mother it can be fatal.
"	answer blood blood blood body body body commits completely contact dna fatal fetus fetus fetus inside it mother mother person person really state stop suicide then type type type	1	[]	[]
38	aveskde	"Really? So how come when a person commits suicide the state has every right to stop that person from doing it? Why don't you answer that then?   It's because a bunch of angry and sad victims of a suicide decided to give government that right. It has no bearing on a person's autonomy, however.   Why do you keep saying her body. The fetus is inside her body but not her body. The fetus has a completely different DNA and blood type than the mother and if the blood type of the fetus comes in contact with the blood type of the mother it can be fatal.   Parasites, bacteria, and protists all have different DNA from us but still reside within us. We have the final say over their existence because they reside in our bodies.
"	angry answer autonomy bacteria bearing blood blood blood bodies body body body bunch commits completely contact decided dna dna existence fatal fetus fetus fetus final give government however inside it mother mother parasites person person person protists really reside reside right sad state stop suicide suicide then type type type us victims	2	[]	[]
56	sayyad99	"Wrong. It is because of the people living in this land who saw it as being wrong gave government that right and they also gave government the right to make abortion illegal until the Supreme Court decided that the state had no right to intervene and made their decision based on a lie. I do not think the Court had the authority to make that decsion becasue it was the majority of people who conferred that right upon the state and not the Court.  How can you compare a fetus DNA with a parasite DNA? Are parasites or bacterias from the human race? I never know that the human race can also be a parasite? Can it? The DNA of a fetus is fromed from the Chromosomes of the mother and father which posess a different but unique DNA. Oh and by the way does parasites and bacterias has a unique but different blood type also?
"	abortion also authority bacterias bacterias based becasue blood chromosomes compare conferred court court court decided decision decsion dna dna dna dna father fetus fetus fromed gave gave government government human human illegal intervene it land lie living made majority make make mother parasite parasite parasites parasites people people posess race race state state supreme type unique unique wrong wrong	1	[]	[]
21	JustIgnoreMe	"how come when a person commits suicide the state has every right to stop that person from doing it?   cite 1 state or federal law.  do you mean assisted suicide? - because that would be a different matter.
"	assisted cite commits federal it law matter person person state state stop suicide suicide	2	[]	[]
56	sayyad99	"I was referring to when as person is at risk of committing suicide. Sorry for the mistake.
"	committing mistake person referring risk suicide	1	[]	[]
57	TheHallow1	"Hells no. If a woman wants to rid her body of a bunch of extra cells (and thats all a fetus is) then let her. Besides, we could use the fetus for its stem cells.
"	and besides body bunch cells cells extra fetus fetus hells her is no rid stem woman	2	[]	[]
51	Troy8	"A fetus is not just a bunch of extra cells, you moron.......
"	bunch cells extra fetus moron	1	[]	[]
15	Houston	"Yes it is. It's organs, which is a bunch of tissue. Tissue is made of a bunch of cells. He probably has a higher level of intelligence then you.
"	bunch bunch cells higher intelligence is level made organs tissue tissue you	2	[]	[]
22	anotherguy34	"Extra bunch of cells......what sort of moronic jack ass are you?!
"	ass bunch cells extra jack moronic sort what you	1	[]	[]
58	wolverinetre	"Can you hug a fetus without damaging it? Can you feed it food? Water? No.  An acorn isn't a tree and an egg isn't a chicken.   The government can NOT take over someones body and tell them if they can have a baby or not.   This is absurd.
"	absurd acorn baby body chicken damaging egg feed fetus food government hug it no not someones tree water	2	[]	[]
56	sayyad99	"Well the fetus feeds through it's mother. An egg is not a developing human being neither does it possess life. The fetus cannot be hugged i agree but why then when you go to a doctor they normally detect the heartbeat of the unborn to check whether it is alive or not. Does the heartbeat not indicates the presence of life? Does the fetus not have a separate DNA and blood type? Does the fetus not have a growing human body?
"	agree alive blood body check detect developing dna doctor egg feeds fetus fetus fetus fetus growing heartbeat heartbeat hugged human human life life mother not possess presence separate type unborn	1	[]	[]
38	aveskde	"Any Federal law on abortion is inherently illegal because the Federal government has no authority to regulate abortion. The States individually have the power to. I would be ecstatic if every State in the Union outlawed abortion, just like murder is outlawed.     Abortion isn't murder. A foetus is not a person in the meaningful sense of the word.
"	abortion abortion abortion abortion authority ecstatic federal federal foetus government illegal individually inherently law meaningful murder murder outlawed outlawed person power regulate sense state states to union word	2	[]	[]
56	sayyad99	"So my answer to you is should we pay rapists not to commit rapes and cause unwanted pregnancies too? What about their rights? If you are saying that because we believe abortion is wrong then we are taking the rights of Americans then what about the rights of the child as a developing human too? Isn't that an American too?
"	abortion american americans answer child commit developing human pay pregnancies rapes rapists rights rights rights taking too too too unwanted wrong	1	[]	[]
15	Houston	"[If you are saying that because we believe abortion is wrong then we are taking the rights of Americans then what about the rights of the child as a developing human too?]  Isn't that an American too?Its not an American till it's born.   [So my answer to you is should we pay rapists not to commit rapes and cause unwanted pregnancies too?]  No, they should pay. Them causing unwanted pregnancies is just as bad as people that would deny a woman an abortion. People taking away the right to have an abortion. Screw the ""morals"" your thinking about. You are trying to take away someone's right. That's another common thing with gun control, people are trying to take away other people's rights. You are taking the rights of the citizens of America. You sir, are the kind of people who send our country down the drain.
"	abortion abortion abortion about america american american americans answer bad born causing child citizens commit common control country deny developing drain gun human if its kind morals no pay pay people people people people people pregnancies pregnancies rapes rapists right rights rights rights rights screw send sir so someone taking taking taking thing thinking till too too too unwanted unwanted woman wrong	2	[]	[]
56	sayyad99	"Really? Then why don't you try telling that to the laws that prevents a woman from prostitutions, suicide or use of drugs. Doesn't these laws prevent a woman from controlling her body?  Arent the laws taking away the rights of a woman here? And further more why don't you check up on the statistics of woman with repeat abortions, yearly death of the mothers from abortion, effects of abortion on a mother and also the horrific methods of abortion
"	abortion abortion abortion abortions arent body check controlling death drugs effects here horrific laws laws laws methods mother mothers prevent prevents prostitutions really repeat rights statistics suicide taking telling woman woman woman woman yearly	1	[]	[]
57	TheHallow1	"Of course not. Pro-choice doesn't mean forcing every pregnant woman to get an abortion. Every pro-lifer seems to have deluded themselves into believing so. Pro-life means forcing every pregnant woman to have her baby even if she doesn't want it. There are plenty of women out there who want to have children. But if it's just some teen who got screwed over (No pun intended (Just kidding. Pun totally intended)) and she isn't ready to take on a child, especially since her boyfriend is likely to desert her after finding out she's pregnant or if it was just a one night thing between two strangers, she should be aloud to get rid of that extra conglomeration of cells (since that's all it is) and go on with her life. There's no need to change your life for one kid you don't even want. Besides, the fetus can be used for it's stem cells.
"	abortion aloud baby believing besides boyfriend cells cells change child children choice conglomeration deluded desert extra fetus finding forcing forcing intended intended is it just kid kidding life life life lifer means night no not plenty pregnant pregnant pregnant pro pro pro pun pun ready rid screwed she since so stem strangers teen thing totally want woman woman women	2	[]	[]
57	TheHallow1	"Also, don't isn't seem a little ironic that pro-lifer women all look like they can't get laid in the first place? Just saying.
"	also ironic laid lifer place pro saying women	2	[]	[]
56	sayyad99	"So my question to you also is a man who holds a gun to shoot another man also has legal rights but wouldnt the cops kill the one holding the gun to save the life of the other one, even though both have legal rights of personhood?
"	cops gun gun holding holds kill legal legal life man man one personhood question rights rights save shoot wouldnt	1	[]	[]
38	aveskde	"Isn't animal cruelty a crime? Animals are technically not people. So shouldn't it apply to unborn humans when one ends their life?     Ending a life isn't cruel. Cruelty specifically refers to negligence and mistreatment like physical abuse.
"	abuse animal animals apply crime cruel cruelty cruelty ending ends humans life life mistreatment negligence people physical refers specifically technically unborn	2	[]	[]
